Sub * SUBJ SUBJ !Ê—“‘Ì!
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * DELM DELM ‹
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,SING,PR,GEN Œœ«œ«œ
W * N N,SING,PR ⁄“Ì“Ì
W * N N,SING,COM,GEN „Â«Ã„
W * N N,SING,GR,GEN  Ì„
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ›Ê »«·
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY çÂ«—‘‰»Â
W * P P »«
W * N N,SING,COM ‘—ﬂ 
W * P P œ—
W * N N,SING,COM,GEN »—‰«„Â
W * ADJ ADJ,SIM,GEN ÊÌéÂ
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * P P,GEN »—«Ì
W * N N,SING,COM „»«—“Â
W * P P »«
W * N N,PL,COM,GEN „Ê«œ
W * ADJ ADJ,SIM „Œœ—
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ÅÌ«„
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * P P «“
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * N N,SING,COM ÃÂ«‰
W * V V,PA,SIM,POS,3 ŒÊ«” 
W * P P »«
W * N N,SING,COM —ÊÌ
W * N N,SING,NFL ¬Ê—œ‰
W * P P »Â
W * N N,SING,COM Ê—“‘
W * DELM DELM °
W * N N,SING,COM,GEN Ã«„⁄Â
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P «“
W * N N,SING,COM ¬·ÊœêÌ
W * P P »Â
W * N N,PL,COM,GEN „Ê«œ
W * ADJ ADJ,SIM „Œœ—
W * ADJ ADJ,SIM Å«ﬂ
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * N N,SING,COM,GEN ÅÌ«„
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN »«“Ì
W * N N,SING,COM ›Ê »«·
W * P P »Â
W * PRO PRO,personal,SING,1 „‰
W * N N,SING,NFL,GEN œ«‘ ‰
W * N N,SING,COM,GEN «—«œÂ
W * ADJ ADJ,SIM ﬁÊÌ
W * CON CON Ê
W * N N,SING,COM ‘—ﬂ 
W * P P œ—
W * N N,PL,COM,GEN ﬂ«—Â«Ì
W * ADJ ADJ,SIM,GEN «—“‘„‰œ
W * ADJ ADJ,SIM ê—ÊÂÌ
W * RA RA —«
W * ADJ ADJ,INO ¬„ÊŒ Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,PR ⁄“Ì“Ì
W * P P «“
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * N N,SING,COM,GEN ”—«”—
W * N N,SING,COM ÃÂ«‰
W * V V,PA,SIM,POS,3 ŒÊ«” 
W * P P «“
W * N N,PL,COM,GEN „Ê«œ
W * ADJ ADJ,SIM „Œœ—
W * N N,SING,COM œÊ—Ì
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM Ê—“‘
W * N N,SING,COM —ÊÌ
W * V V,SUB,POS,6 ¬Ê—‰œ
W * CON CON Ê
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM Ê”Ì·Â
W * N N,PL,COM,GEN —ÊÌ«Â«Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM  Õﬁﬁ
W * V V,SUB,POS,3 »Œ‘‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * N N,SING,COM ﬁ—«—
W * V V,PRE,SIM «” 
W * N N,SING,COM,GEN ÅÊ” —
W * N N,SING,COM,GEN ÷œ
W * N N,PL,COM,GEN „Ê«œ
W * ADJ ADJ,SIM „Œœ—
W * DELM DELM °
