Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,SING,LOC,PR Ê«‘‰ê ‰
W * DELM DELM -
W * N N,SING,PR «Ì—‰«
W * DELM DELM :
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN —Ê“‰«„Â
W * ADJ ADJ,SIM ¬„—Ìﬂ«ÌÌ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY çÂ«—‘‰»Â
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * CON CON ﬂÂ
W * N N,SING,GR,GEN ﬂ„Ì Â
W * N N,PL,COM,GEN ÌÂÊœÌ«‰
W * ADJ ADJ,SIM ¬„—Ìﬂ«ÌÌ
W * DELM DELM )
W * N N,SING,NPR «Ì ÃÌ ”Ì
W * DELM DELM (
W * N N,PL,COM,GEN „—«”„
W * N N,SING,COM,GEN ‰ﬂÊœ«‘ 
W * N N,SING,PR ‰·”Ê‰
W * N N,SING,PR „«‰œ·«
W * RA RA —«
W * CON CON ﬂÂ
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 »Êœ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Ã„⁄Â
W * P P œ—
W * N N,SING,LOC,PR Ê«‘‰ê ‰
W * ADJ ADJ,SIM »—ê“«—
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN Œ«ÿ—
W * N N,SING,COM,GEN Õ„«Ì 
W * PRO PRO,personal,SING,3 ÊÌ
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * N N,SING,COM ·€Ê
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,LOC,PR Ê«‘‰ê ‰
W * N N,SING,PR  «Ì„“
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM,GEN —∆Ì” Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN ÅÌ‘Ì‰
W * N N,SING,LOC,PR,GEN ¬›—Ìﬁ«Ì
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * P P œ—
W * N N,SING,LOC,PR Ê«‘‰ê ‰
W * P P »Â
W * N N,SING,COM ”—
W * V V,PRS,POS,3 „Ì »—œ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN Œ«ÿ—
W * N N,PL,COM,GEN «ŸÂ«—« 
W * ADJ ADJ,SIM,GEN «ŒÌ—
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,SIM „»‰Ì
W * P P »—
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „Õ«ﬂ„Â
W * N N,SING,NUM 13
W * N N,SING,COM,GEN ÌÂÊœÌ
W * ADJ ADJ,SIM „ Â„
W * P P »Â
W * N N,SING,COM Ã«”Ê”Ì
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * ADJ ADJ,SIM „‰’›«‰Â
W * CON CON Ê
W * ADJ ADJ,SIM ⁄«œ·«‰Â
W * ADJ ADJ,SIM »—ê“«—
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM °
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,COM ÌÂÊœÌ«‰
W * RA RA —«
W * ADJ ADJ,SIM Œ‘„êÌ‰
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ‰Ê‘ Â
W * DET DET «Ì‰
W * N N,SING,COM —Ê“‰«„Â
W * DELM DELM °
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 »Êœ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Ã„⁄Â
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ÷Ì«› 
W * N N,SING,COM ‰«Â«—
W * P P œ—
W * N N,SING,LOC,GEN Â ·
W * N N,SING,PR „Ì ›·«Ê—
W * P P œ—
W * N N,SING,LOC,PR Ê«‘‰ê ‰
W * DELM DELM °
W * ADJ ADJ,SUP »«·« —Ì‰
W * N N,SING,COM,GEN ‰‘«‰
W * N N,SING,COM,GEN «› Œ«—
W * N N,SING,GR,GEN ﬂ„Ì Â
W * ADJ ADJ,SIM „“»Ê—
W * P P »Â
W * N N,SING,PR „«‰œ·«
